id,overdue
59117,0.18578876555
63316,0.100899152458
56528,0.13955514133
58708,0.124404877424
60407,0.155593514442
58709,0.117100335658
63317,0.159530043602
66256,0.124722294509
64031,0.0696598663926
64032,0.15384170413
58405,0.101710371673
55982,0.124722294509
64033,0.137463703752
68772,0.0996622517705
55983,0.0482638850808
65348,0.142858415842
55984,0.13460688293
62046,0.142017558217
64034,0.123197175562
68019,0.124404877424
61006,0.121997959912
61007,0.0806082114577
58710,0.124404877424
65349,0.132805213332
57201,0.12653285265
57760,0.13460688293
61008,0.0763203427196
66795,0.124722294509
62047,0.135942399502
56529,0.11032088846
58711,0.136040493846
64035,0.0853412747383
58712,0.374087959528
61601,0.100899152458
62677,0.471523821354
63318,0.121068753302
64714,0.129902139306
64715,0.0635965242982
62678,0.356841593981
61009,0.0516239106655
59118,0.155931651592
65350,0.0858145058155
65351,0.135422348976
64716,0.13589091599
61602,0.18578876555
64036,0.132900103927
58713,0.137203633785
65352,0.0665742978454
64037,0.13589091599
58714,0.0858145058155
60408,0.0936964005232
60409,0.124722294509
59793,0.131375998259
62048,0.0665742978454
61010,0.136040493846
68773,0.13396447897
59794,0.0823630094528
62679,0.100899152458
57202,0.140595182776
66796,0.146960034966
65353,0.116318449378
65354,0.137203633785
64038,0.121997959912
64039,0.100899152458
57203,0.0
65355,0.121197484434
67275,0.366297215223
63319,0.121197484434
68774,0.137203633785
57761,0.100899152458
61603,0.135942399502
57762,0.13460688293
61604,0.133144110441
55985,0.124722294509
61605,0.0846389234066
65356,0.129902139306
63320,0.0785968974233
63321,0.130071178079
65357,0.142017558217
57204,0.180542707443
59119,0.531125068665
61011,0.0936964005232
63322,0.137203633785
61012,0.095466516912
59795,0.113538891077
65358,0.124404877424
64717,0.231385648251
68775,0.101710371673
66797,0.119755484164
64040,0.0785968974233
59120,0.14725394547
63323,0.0704011395574
57763,0.142858415842
68776,0.124722294509
60410,0.0785968974233
60411,0.11254927516
67276,0.137463703752
55986,0.0
56530,0.0519425086677
59796,0.13460688293
62049,0.079089410603
61013,0.117100335658
60412,0.135408177972
66257,0.0665742978454
63324,0.0785968974233
68020,0.00477349897847
67277,0.0983326211572
68777,0.13589091599
66798,0.137203633785
67278,0.198510795832
68021,0.0556014142931
66258,0.123197175562
62050,0.180542707443
58715,0.12653285265
62051,0.171184837818
67279,0.11032088846
58716,0.0692645907402
68022,0.0858145058155
66799,0.13460688293
56531,0.135942399502
57764,0.0814605653286
62680,0.133241951466
56532,0.13460688293
57765,0.180542707443
65359,0.136040493846
66259,0.13460688293
68778,0.117100335658
56533,0.11254927516
57766,0.0785968974233
65360,0.116318449378
64718,0.135942399502
67280,0.158368080854
68779,0.128275945783
64041,0.0858145058155
57767,0.0720512270927
56534,0.156042709947
66260,0.137463703752
62681,0.180542707443
66261,0.0983326211572
67281,0.13955514133
57768,0.121197484434
62052,0.155931651592
65361,0.140595182776
62053,0.140595182776
63325,0.137463703752
57769,0.142858415842
68780,0.137463703752
59797,0.0823630094528
61014,0.140595182776
68023,0.124404877424
55987,0.320032656193
68024,0.142858415842
56535,0.134055569768
61015,0.116318449378
67282,0.133144110441
67283,0.073074541986
68025,0.0851601362228
66800,0.121997959912
59798,0.0677170529962
59799,0.123197175562
66262,0.123197175562
59121,0.124404877424
61606,0.157506346703
57205,0.123197175562
65362,0.13460688293
59122,0.142858415842
56536,0.13396447897
56537,0.124404877424
63326,0.0858145058155
58406,0.129902139306
62682,0.132805213332
67284,0.0763203427196
67285,0.18578876555
63327,0.100899152458
62683,0.0983326211572
58407,0.123197175562
64042,0.0823630094528
55988,0.142858415842
66263,0.171184837818
68781,0.0806082114577
67286,0.15384170413
60413,0.183970555663
61016,0.173191785812
63328,0.124722294509
66264,0.13589091599
56538,0.124722294509
60414,0.140595182776
62684,0.13460688293
67287,0.124404877424
59123,0.133241951466
66801,0.124104209244
61017,0.136040493846
63329,0.13589091599
67288,0.0503176599741
65363,0.137463703752
61018,0.124722294509
56539,0.0684958994389
57770,0.113538891077
68026,0.13396447897
68027,0.13589091599
57206,0.100899152458
67289,0.159530043602
58717,0.100899152458
55989,0.124404877424
61607,0.160369589925
65364,0.155593514442
62054,0.109586425126
63330,0.11254927516
59124,0.116224914789
56540,0.121197484434
68028,0.155593514442
63331,0.119755484164
58718,0.137463703752
62685,0.11254927516
60415,0.124722294509
61019,0.155931651592
57771,0.18853341043
63332,0.157506346703
63333,0.137203633785
62055,0.0565089173615
62686,0.140595182776
57772,0.156042709947
58719,0.124722294509
62056,0.13460688293
57773,0.135942399502
66265,0.0
68029,0.142017558217
59800,0.139337942004
62057,0.132900103927
68030,0.13589091599
59801,0.157506346703
61608,0.134055569768
62687,0.121068753302
64719,0.124404877424
64043,0.13589091599
58408,0.124722294509
58720,0.13396447897
64720,0.152356445789
57774,0.154453083873
60416,0.0785968974233
62058,0.154453083873
64721,0.13589091599
56541,0.113538891077
58409,0.13460688293
68782,0.140595182776
64044,0.154453083873
56542,0.137203633785
61609,0.0846389234066
58721,0.133241951466
62059,0.13955514133
62688,0.13955514133
58722,0.140595182776
57207,0.0858145058155
62689,0.0840938538313
66266,0.0858145058155
55990,0.0785968974233
63334,0.121197484434
56543,0.123197175562
57775,0.1668433249
58410,0.142858415842
59802,0.124722294509
68783,0.124722294509
68784,0.0665742978454
68031,0.156042709947
65365,0.157506346703
56544,0.137203633785
68032,0.13460688293
59125,0.123197175562
64722,0.127819359303
59126,0.140306517482
65366,0.0
68033,0.137463703752
67290,0.0806082114577
61020,0.124722294509
66802,0.142858415842
68034,0.123197175562
63335,0.0763203427196
59127,0.121197484434
57208,0.13460688293
57776,0.133241951466
57209,0.124404877424
60417,0.0913259983063
59803,0.0858145058155
68035,0.142858415842
57210,0.142858415842
57777,0.135408177972
55991,0.0785968974233
59804,0.0951429978013
66267,0.135408177972
68036,0.152696922421
68785,0.124404877424
62690,0.13589091599
68037,0.121197484434
56545,0.124722294509
56546,0.073074541986
59805,0.123197175562
61021,0.154234021902
64045,0.13460688293
58411,0.140595182776
64046,0.0849322527647
59128,0.124404877424
65367,0.100899152458
57211,0.124722294509
56547,0.123197175562
62060,0.135408177972
56548,0.0846389234066
66803,0.132900103927
59129,0.140595182776
60418,0.18578876555
57212,0.132805213332
55992,0.0823630094528
56549,0.124404877424
62691,0.124404877424
61022,0.0911164432764
63336,0.137463703752
59130,0.123197175562
55993,0.135850459337
55994,0.124404877424
68786,0.121197484434
64723,0.13589091599
56550,0.11254927516
68038,0.113538891077
68787,0.13955514133
66804,0.100899152458
64047,0.0635965242982
65368,0.0858145058155
55995,0.142858415842
63337,0.140595182776
59131,0.145959883928
64724,0.0823630094528
65369,0.124722294509
63338,0.140595182776
63339,0.0720512270927
57778,0.119755484164
63340,0.124404877424
65370,0.142858415842
67291,0.132900103927
64048,0.0887821391225
64049,0.121197484434
61610,0.142858415842
58412,0.121197484434
59806,0.105893790722
60419,0.137463703752
63341,0.17836228013
59132,0.154453083873
65371,0.11254927516
61023,0.13460688293
58723,0.156042709947
64725,0.0763203427196
62061,0.0851630344987
62062,0.13955514133
68039,0.0503176599741
61611,0.11254927516
68040,0.123197175562
67292,0.157506346703
58413,0.0823630094528
59807,0.154453083873
57213,0.13460688293
60420,0.135942399502
57779,0.135408177972
59133,0.171184837818
60421,0.142017558217
67293,0.0785968974233
64050,0.0927455574274
57780,0.124404877424
58724,0.157506346703
67294,0.167107254267
57781,0.154453083873
58725,0.129902139306
66268,0.100899152458
59134,0.0941645801067
59808,0.116224914789
57782,0.13589091599
57783,0.124722294509
68041,0.0785968974233
58726,0.140595182776
61612,0.13955514133
68788,0.129902139306
66269,0.152696922421
63342,0.0665742978454
66270,0.0858145058155
55996,0.123197175562
61613,0.140595182776
62692,0.100899152458
68042,0.133144110441
66271,0.140595182776
55997,0.121068753302
57784,0.133241951466
62063,0.0665742978454
64726,0.113538891077
56551,0.142017558217
66272,0.13589091599
56552,0.109586425126
62693,0.0823630094528
64727,0.0720512270927
62694,0.121068753302
68043,0.13396447897
59809,0.13396447897
58414,0.633528888226
61024,0.0858145058155
65372,0.123197175562
57214,0.124404877424
67295,0.140306517482
61614,0.13955514133
61615,0.121197484434
55998,0.142017558217
64051,0.140595182776
65373,0.0823630094528
59135,0.157506346703
59136,0.105893790722
64728,0.13460688293
58415,0.137463703752
57785,0.0565089173615
59810,0.154453083873
65374,0.13589091599
55999,0.13460688293
67296,0.99874997139
68044,0.0785968974233
56000,0.0814605653286
57786,0.0763203427196
63343,0.124722294509
64052,0.13396447897
57215,0.0720512270927
62064,0.123197175562
59811,0.246803954244
66273,0.123197175562
64053,0.15384170413
62695,0.0763203427196
59137,0.13589091599
56553,0.13955514133
68789,0.121068753302
57787,0.0665742978454
59138,0.13460688293
66274,0.159530043602
65375,0.135422348976
59812,0.133241951466
56001,0.100899152458
63344,0.137203633785
65376,0.137203633785
68045,0.133241951466
67297,0.0823630094528
62065,0.0851630344987
64729,0.13460688293
56554,0.106815934181
66805,0.0353386029601
57788,0.124722294509
61025,0.11254927516
63345,0.0556014142931
57216,0.124404877424
57217,0.0665742978454
56002,0.137203633785
62696,0.095466516912
62697,0.13955514133
61026,0.124404877424
62066,0.13396447897
57218,0.0889901146293
58727,0.13955514133
59139,0.180542707443
58416,0.129902139306
62067,0.0720512270927
64054,0.0665742978454
64730,0.13460688293
60422,0.155593514442
63346,0.0726424008608
57219,0.099307179451
57220,0.13955514133
66806,0.13460688293
66275,0.110906161368
61616,0.13396447897
61617,0.0941645801067
68046,0.137463703752
57221,0.15384170413
57222,0.0785968974233
62068,0.13460688293
62069,0.117100335658
64055,0.123197175562
64056,0.105284683406
61027,0.100899152458
66807,0.124404877424
68047,0.124404877424
56555,0.0763203427196
67298,0.121197484434
63347,0.137203633785
67299,0.135408177972
62070,0.121197484434
56556,0.166530698538
57789,0.13955514133
56557,0.100899152458
58728,0.133241951466
62698,0.13955514133
66808,0.129902139306
68048,0.142017558217
62071,0.183970555663
67300,0.123197175562
56003,0.142858415842
57790,0.13396447897
57791,0.13396447897
59140,0.133241951466
59813,0.142017558217
65377,0.0941645801067
59814,0.0635965242982
65378,0.119755484164
64731,0.0440521575511
59141,0.123197175562
62699,0.081035412848
61618,0.0858145058155
56558,0.0713077634573
57223,0.13460688293
68790,0.142858415842
60423,0.13955514133
65379,0.180542707443
63348,0.09348782897
57224,0.124722294509
58417,0.13955514133
68791,0.135408177972
65380,0.0720512270927
68792,0.157506346703
56004,0.142017558217
66276,0.130593895912
57225,0.18578876555
62072,0.158368080854
65381,0.13955514133
59815,0.137203633785
61028,0.391344487667
56559,0.135942399502
64057,0.100899152458
63349,0.113538891077
60424,0.137203633785
66277,0.136040493846
56560,0.123197175562
62700,0.13955514133
64058,0.124722294509
64732,0.133144110441
62701,0.136040493846
64059,0.133241951466
56561,0.106815934181
65382,0.142858415842
62702,0.0635965242982
68793,0.0911164432764
64733,0.0823630094528
65383,0.140306517482
57226,0.124404877424
68794,0.13955514133
57227,0.13955514133
62703,0.101710371673
57228,0.133241951466
62704,0.13589091599
56005,0.130593895912
56006,0.11254927516
63350,0.366297215223
65384,0.338815122843
66278,0.152696922421
65385,0.181338220835
65386,0.13589091599
56007,0.124404877424
59142,0.117100335658
57229,0.0846389234066
61619,0.121197484434
66809,0.115499027073
57230,0.0846389234066
64060,0.0806082114577
67301,0.157506346703
58418,0.123197175562
63351,0.0720512270927
56008,0.100899152458
58729,0.124722294509
56009,0.0677170529962
59143,0.140595182776
65387,0.0720512270927
68795,0.0970316901803
57792,0.114307269454
62073,0.168183267117
63352,0.28470030427
66279,0.124404877424
66810,0.142017558217
61029,0.468449980021
66280,0.13589091599
62074,0.180542707443
62075,0.13396447897
66281,0.124404877424
66282,0.13460688293
59816,0.124722294509
57793,0.121997959912
68049,0.13955514133
62705,0.13955514133
67302,0.0763203427196
66283,0.124404877424
59817,0.100899152458
64734,0.101710371673
62076,0.13396447897
66284,0.146960034966
57794,0.13589091599
61620,0.113374039531
64061,0.0
68050,0.0959721878171
63353,0.137463703752
61030,0.100899152458
56562,0.155931651592
59144,0.132805213332
56010,0.123197175562
61031,0.140595182776
62706,0.11254927516
63354,0.0763203427196
68796,0.159530043602
66285,0.1668433249
58419,0.121197484434
65388,0.0823630094528
57795,0.132900103927
66811,0.160101637244
66812,0.124722294509
58730,0.137463703752
60425,0.135408177972
68797,0.13396447897
63355,0.117100335658
62707,0.115499027073
61032,0.13396447897
68798,0.123197175562
66813,0.124404877424
64062,0.127819359303
57231,0.135422348976
64063,0.121197484434
59818,0.0704011395574
63356,0.152696922421
57796,0.130593895912
65389,0.100905179977
59819,0.123197175562
58731,0.137203633785
64735,0.140595182776
68799,0.140595182776
58732,0.13955514133
59820,0.0720512270927
59145,0.124722294509
56563,0.13396447897
61621,0.124404877424
56011,0.154453083873
68051,0.0696598663926
61033,0.13955514133
64736,0.123197175562
66286,0.13589091599
68800,0.0785968974233
62077,0.13460688293
61622,0.139337942004
56564,0.0763203427196
66287,0.18578876555
65390,0.0823630094528
56012,0.140306517482
56013,0.100899152458
66288,0.13589091599
59146,0.0858145058155
56565,0.0858145058155
57232,0.13589091599
60426,0.100899152458
68052,0.0858145058155
62078,0.0858145058155
64064,0.0785968974233
62708,0.13460688293
61034,0.142017558217
58733,0.073074541986
62709,0.124404877424
62710,0.13955514133
67303,0.100899152458
59821,0.124722294509
61623,0.123197175562
56566,0.132044196129
59822,0.0785968974233
59147,0.154453083873
62079,0.137203633785
63357,0.0726424008608
56014,0.0952444076538
58420,0.136040493846
59148,0.0720512270927
65391,0.100899152458
59823,0.123197175562
58734,0.123197175562
56567,0.171184837818
66289,0.142858415842
61035,0.13460688293
59824,0.123197175562
59149,0.100899152458
57233,0.116318449378
61036,0.123197175562
61037,0.468449980021
59150,0.124404877424
59151,0.142858415842
61624,0.135408177972
62080,0.124404877424
61038,0.0720512270927
68801,0.100899152458
56568,0.100899152458
56569,0.114307269454
62711,0.13589091599
59825,0.129902139306
66290,0.117100335658
59152,0.174677491188
57234,0.100899152458
64065,0.157506346703
64066,0.124404877424
59153,0.13460688293
64067,0.13396447897
56570,0.13955514133
66291,0.137203633785
56571,0.0785968974233
56015,0.0814605653286
65392,0.13955514133
60427,0.124722294509
56016,0.143264308572
63358,0.137203633785
68802,0.131375998259
57797,0.0
68803,0.124722294509
56572,0.13460688293
59826,0.0823630094528
66292,0.100899152458
58735,0.100899152458
68804,0.137203633785
56017,0.0823630094528
56018,0.0665742978454
64068,0.479892194271
65393,0.109586425126
57798,0.0665742978454
65394,0.136040493846
60428,0.081035412848
64069,0.0823630094528
57235,0.13396447897
67304,0.137463703752
62712,0.137203633785
59154,0.11254927516
61625,0.237514823675
64070,0.128893479705
65395,0.13589091599
59155,0.154453083873
60429,0.123197175562
59827,0.13955514133
62713,0.117100335658
61039,0.137203633785
56573,0.13460688293
56019,0.1668433249
60430,0.13955514133
56020,0.0756796821952
68805,0.081035412848
66814,0.154453083873
58421,0.117100335658
64737,0.0858145058155
62714,0.0851601362228
63359,0.136040493846
64071,0.100905179977
64072,0.121197484434
59828,0.156042709947
56021,0.0720512270927
62081,0.16575434804
59156,0.136040493846
62082,0.129902139306
68053,0.156042709947
62715,0.142858415842
67305,0.13460688293
60431,0.13460688293
67306,0.123197175562
57236,0.121197484434
59157,0.0785968974233
68054,0.124722294509
56022,0.0911164432764
67307,0.0996622517705
56023,0.137203633785
67308,0.121197484434
57799,0.137463703752
57237,0.137203633785
66293,0.0823630094528
57238,0.135942399502
56574,0.11254927516
66294,0.123197175562
62716,0.137203633785
57800,0.13460688293
66815,0.132900103927
57239,0.101710371673
62083,0.18578876555
60432,0.137203633785
60433,0.0
58736,0.13955514133
57240,0.142017558217
64073,0.0785968974233
63360,0.155593514442
67309,0.121197484434
67310,0.15384170413
57801,0.123197175562
61040,0.124722294509
56575,0.121197484434
56024,0.154453083873
57802,0.124722294509
64738,0.100899152458
65396,0.124404877424
59829,0.119755484164
61626,0.137203633785
62084,0.0911164432764
66295,0.0996622517705
63361,0.13589091599
62085,0.0
63362,0.106815934181
56025,0.13589091599
56026,0.13955514133
68806,0.13460688293
68055,0.460410326719
56027,0.140306517482
61041,0.124722294509
59830,0.0840938538313
66296,0.181338220835
56576,0.160101637244
60434,0.140595182776
64739,0.0764596089721
62086,0.13396447897
61627,0.0692645907402
65397,0.0913259983063
59831,0.124404877424
61042,0.0911164432764
62087,0.156042709947
68807,0.135422348976
62717,0.121197484434
56577,0.124404877424
67311,0.471523821354
57241,0.158258020878
59832,0.0952444076538
61628,0.140595182776
57242,0.0635965242982
61629,0.131375998259
56028,0.0851601362228
64074,0.0823630094528
68808,0.0665742978454
66297,0.142858415842
68056,0.18853341043
60435,0.137463703752
68057,0.11254927516
57243,0.0635965242982
65398,0.140595182776
68809,0.121197484434
59158,0.13589091599
56029,0.129902139306
57244,0.128893479705
59833,0.0983326211572
57803,0.131375998259
64075,0.544188559055
65399,0.13955514133
60436,0.137203633785
59834,0.0583845973015
56030,0.13955514133
65400,0.132900103927
58737,0.137203633785
59159,0.133241951466
64740,0.0
66816,0.0
65401,0.13955514133
59160,0.152696922421
63363,0.095466516912
59835,0.132900103927
58422,0.124404877424
64741,0.0849322527647
58738,0.123197175562
64076,0.154453083873
64077,0.140595182776
56578,0.13589091599
56579,0.124404877424
59161,0.113538891077
66298,0.13460688293
59836,0.109586425126
68058,0.121068753302
66299,0.100905179977
57245,0.0849322527647
59162,0.137203633785
62088,0.0911164432764
64078,0.0814605653286
63364,0.352095842361
63365,0.0858145058155
56031,0.1668433249
68059,0.154453083873
67312,0.109586425126
56580,0.121197484434
64079,0.13460688293
66300,0.13460688293
57804,0.180542707443
65402,0.13460688293
59837,0.0983326211572
64742,0.0858145058155
68810,0.02972952649
57246,0.0851630344987
57247,0.116224914789
57805,0.121068753302
62089,0.133241951466
68060,0.0846389234066
56581,0.0858145058155
57248,0.124404877424
63366,0.13460688293
66817,0.100899152458
56582,0.073074541986
61043,0.137463703752
68061,0.13955514133
57806,0.099307179451
66818,0.100899152458
63367,0.13396447897
64080,0.100899152458
65403,0.13460688293
63368,0.137203633785
56583,0.137463703752
68062,0.115211762488
66301,0.123197175562
67313,0.100899152458
64743,0.123197175562
68063,0.142017558217
65404,0.137203633785
62718,0.0983326211572
66302,0.124404877424
68811,0.137203633785
56584,0.0785968974233
59163,0.137203633785
67314,0.13955514133
64081,0.124722294509
68812,0.277179837227
62090,0.137203633785
57249,0.13396447897
64744,0.135017424822
66303,0.156042709947
68813,0.13460688293
57250,0.0330951400101
66819,0.13460688293
64745,0.0766707956791
68814,0.13460688293
58423,0.154453083873
60437,0.137203633785
60438,0.100899152458
64082,0.0983326211572
63369,0.121197484434
56032,0.271725296974
62719,0.0941645801067
56585,0.135422348976
61630,0.140595182776
56586,0.147934570909
59164,0.0665742978454
67315,0.131375998259
62720,0.0851630344987
68064,0.140595182776
62721,0.121197484434
58739,0.574665427208
61631,0.135408177972
59165,0.110423177481
63370,0.140595182776
62722,0.12653285265
64083,0.127819359303
65405,0.11254927516
65406,0.11254927516
66304,0.0720512270927
57807,0.132805213332
66820,0.121997959912
61044,0.128893479705
57808,0.137203633785
66821,0.0858145058155
62091,0.132805213332
68815,0.160101637244
60439,0.132900103927
58740,0.142858415842
56587,0.121068753302
62092,0.135942399502
64746,0.135408177972
56588,0.123197175562
64747,0.142858415842
58741,0.131375998259
63371,0.0763203427196
59166,0.131375998259
68065,0.124404877424
66305,0.124722294509
59167,0.142858415842
60440,0.106473371387
57251,0.0764596089721
56033,0.0851630344987
64084,0.121197484434
61045,0.132805213332
64748,0.0720512270927
59838,0.141914173961
68816,0.140595182776
68066,0.124722294509
68067,0.116224914789
63372,0.121197484434
66822,0.136040493846
56034,0.121075481176
64749,0.0
57809,0.0763203427196
56035,0.152696922421
56589,0.0389122068882
59168,0.101710371673
59839,0.124404877424
58742,0.121197484434
57252,0.137463703752
61046,0.11254927516
57253,0.095466516912
63373,0.13589091599
64085,0.13460688293
62093,0.154453083873
56590,0.156042709947
66823,0.15384170413
62094,0.0806082114577
63374,0.13955514133
68817,0.124722294509
